sport,market,game/event,player,site,odds
PGA,Top 20,PGA - Sony Open in Hawaii,Carlos Ortiz,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Carlos Ortiz,Sugarhouse,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Carlos Ortiz,888sports,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Sung-jae Im,Best Line: BetRiver,+2500
PGA,Top 20,PGA - Sony Open in Hawaii,Sung-jae Im,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sung-jae Im,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sung-jae Im,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sung-jae Im,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sung-jae Im,BetRivers,+2500
PGA,Top 20,PGA - Sony Open in Hawaii,Sung-jae Im,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sung-jae Im,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sung-jae Im,Sugarhouse,+2500
PGA,Top 20,PGA - Sony Open in Hawaii,Sung-jae Im,888sports,+2500
PGA,Top 20,PGA - Sony Open in Hawaii,Martin Trainer,Best Line: Sugarhouse,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Martin Trainer,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Martin Trainer,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Martin Trainer,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Martin Trainer,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Martin Trainer,BetRivers,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Martin Trainer,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Martin Trainer,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Martin Trainer,Sugarhouse,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Martin Trainer,888sports,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Kuchar,Best Line: BetRiver,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Kuchar,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Kuchar,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Kuchar,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Kuchar,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Kuchar,BetRivers,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Kuchar,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Kuchar,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Kuchar,Sugarhouse,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Kuchar,888sports,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Adam Scott,Best Line: BetRiver,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Adam Scott,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Adam Scott,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Adam Scott,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Adam Scott,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Adam Scott,BetRivers,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Adam Scott,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Adam Scott,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Adam Scott,Sugarhouse,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Adam Scott,888sports,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Ted Potter Jr.,Best Line: BetRiver,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Ted Potter Jr.,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ted Potter Jr.,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ted Potter Jr.,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ted Potter Jr.,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ted Potter Jr.,BetRivers,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Ted Potter Jr.,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ted Potter Jr.,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ted Potter Jr.,Sugarhouse,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Ted Potter Jr.,888sports,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Russell Knox,Best Line: BetRiver,+6600
PGA,Top 20,PGA - Sony Open in Hawaii,Russell Knox,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Russell Knox,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Russell Knox,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Russell Knox,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Russell Knox,BetRivers,+6600
PGA,Top 20,PGA - Sony Open in Hawaii,Russell Knox,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Russell Knox,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Russell Knox,Sugarhouse,+6600
PGA,Top 20,PGA - Sony Open in Hawaii,Russell Knox,888sports,+6600
PGA,Top 20,PGA - Sony Open in Hawaii,Austin Cook,Best Line: BetRiver,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Austin Cook,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Austin Cook,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Austin Cook,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Austin Cook,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Austin Cook,BetRivers,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Austin Cook,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Austin Cook,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Austin Cook,Sugarhouse,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Austin Cook,888sports,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Kevin Tway,Best Line: BetRiver,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Kevin Tway,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Kevin Tway,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Kevin Tway,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Kevin Tway,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Kevin Tway,BetRivers,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Kevin Tway,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Kevin Tway,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Kevin Tway,Sugarhouse,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Kevin Tway,888sports,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Wesley Bryan,Best Line: BetRiver,+20000
PGA,Top 20,PGA - Sony Open in Hawaii,Wesley Bryan,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Wesley Bryan,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Wesley Bryan,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Wesley Bryan,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Wesley Bryan,BetRivers,+20000
PGA,Top 20,PGA - Sony Open in Hawaii,Wesley Bryan,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Wesley Bryan,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Wesley Bryan,Sugarhouse,+20000
PGA,Top 20,PGA - Sony Open in Hawaii,Wesley Bryan,888sports,+20000
PGA,Top 20,PGA - Sony Open in Hawaii,Robert Streb,Best Line: BetRiver,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Robert Streb,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Robert Streb,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Robert Streb,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Robert Streb,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Robert Streb,BetRivers,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Robert Streb,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Robert Streb,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Robert Streb,Sugarhouse,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Robert Streb,888sports,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Abraham Ancer,Best Line: BetRiver,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Abraham Ancer,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Abraham Ancer,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Abraham Ancer,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Abraham Ancer,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Abraham Ancer,BetRivers,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Abraham Ancer,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Abraham Ancer,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Abraham Ancer,Sugarhouse,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Abraham Ancer,888sports,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Sam Ryder,Best Line: BetRiver,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Sam Ryder,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sam Ryder,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sam Ryder,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sam Ryder,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sam Ryder,BetRivers,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Sam Ryder,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sam Ryder,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sam Ryder,Sugarhouse,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Sam Ryder,888sports,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Bronson Burgoon,Best Line: BetRiver,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Bronson Burgoon,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Bronson Burgoon,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Bronson Burgoon,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Bronson Burgoon,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Bronson Burgoon,BetRivers,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Bronson Burgoon,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Bronson Burgoon,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Bronson Burgoon,Sugarhouse,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Bronson Burgoon,888sports,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Nick Hardy,Best Line: BetRiver,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Nick Hardy,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Nick Hardy,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Nick Hardy,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Nick Hardy,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Nick Hardy,BetRivers,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Nick Hardy,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Nick Hardy,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Nick Hardy,Sugarhouse,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Nick Hardy,888sports,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Ben Taylor,Best Line: BetRiver,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Ben Taylor,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ben Taylor,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ben Taylor,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ben Taylor,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ben Taylor,BetRivers,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Ben Taylor,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ben Taylor,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ben Taylor,Sugarhouse,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Ben Taylor,888sports,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Eric Dugas,Best Line: BetRiver,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Eric Dugas,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Eric Dugas,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Eric Dugas,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Eric Dugas,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Eric Dugas,BetRivers,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Eric Dugas,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Eric Dugas,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Eric Dugas,Sugarhouse,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Eric Dugas,888sports,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Jerry Kelly,Best Line: BetRiver,+45000
PGA,Top 20,PGA - Sony Open in Hawaii,Jerry Kelly,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jerry Kelly,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jerry Kelly,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jerry Kelly,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jerry Kelly,BetRivers,+45000
PGA,Top 20,PGA - Sony Open in Hawaii,Jerry Kelly,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jerry Kelly,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jerry Kelly,Sugarhouse,+45000
PGA,Top 20,PGA - Sony Open in Hawaii,Jerry Kelly,888sports,+45000
PGA,Top 20,PGA - Sony Open in Hawaii,K.J. Choi,Best Line: BetRiver,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,K.J. Choi,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,K.J. Choi,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,K.J. Choi,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,K.J. Choi,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,K.J. Choi,BetRivers,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,K.J. Choi,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,K.J. Choi,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,K.J. Choi,Sugarhouse,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,K.J. Choi,888sports,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,D.J. Trahan,Best Line: BetRiver,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,D.J. Trahan,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,D.J. Trahan,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,D.J. Trahan,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,D.J. Trahan,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,D.J. Trahan,BetRivers,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,D.J. Trahan,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,D.J. Trahan,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,D.J. Trahan,Sugarhouse,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,D.J. Trahan,888sports,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Aaron Baddeley,Best Line: BetRiver,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Aaron Baddeley,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Aaron Baddeley,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Aaron Baddeley,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Aaron Baddeley,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Aaron Baddeley,BetRivers,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Aaron Baddeley,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Aaron Baddeley,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Aaron Baddeley,Sugarhouse,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Aaron Baddeley,888sports,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Emiliano Grillo,Best Line: BetRiver,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Emiliano Grillo,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Emiliano Grillo,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Emiliano Grillo,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Emiliano Grillo,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Emiliano Grillo,BetRivers,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Emiliano Grillo,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Emiliano Grillo,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Emiliano Grillo,Sugarhouse,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Emiliano Grillo,888sports,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Luke List,Best Line: BetRiver,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Luke List,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Luke List,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Luke List,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Luke List,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Luke List,BetRivers,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Luke List,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Luke List,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Luke List,Sugarhouse,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Luke List,888sports,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Jones,Best Line: BetRiver,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Jones,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Jones,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Jones,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Jones,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Jones,BetRivers,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Jones,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Jones,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Jones,Sugarhouse,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Jones,888sports,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Ryo Ishikawa,Best Line: BetRiver,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Ryo Ishikawa,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ryo Ishikawa,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ryo Ishikawa,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ryo Ishikawa,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ryo Ishikawa,BetRivers,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Ryo Ishikawa,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ryo Ishikawa,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Ryo Ishikawa,Sugarhouse,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Ryo Ishikawa,888sports,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Y.E. Yang,Best Line: BetRiver,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Y.E. Yang,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Y.E. Yang,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Y.E. Yang,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Y.E. Yang,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Y.E. Yang,BetRivers,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Y.E. Yang,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Y.E. Yang,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Y.E. Yang,Sugarhouse,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Y.E. Yang,888sports,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Kyoung-Hoon Lee,Best Line: BetRiver,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Kyoung-Hoon Lee,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Kyoung-Hoon Lee,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Kyoung-Hoon Lee,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Kyoung-Hoon Lee,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Kyoung-Hoon Lee,BetRivers,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Kyoung-Hoon Lee,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Kyoung-Hoon Lee,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Kyoung-Hoon Lee,Sugarhouse,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Kyoung-Hoon Lee,888sports,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Sepp Straka,Best Line: BetRiver,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Sepp Straka,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sepp Straka,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sepp Straka,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sepp Straka,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sepp Straka,BetRivers,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Sepp Straka,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sepp Straka,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sepp Straka,Sugarhouse,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Sepp Straka,888sports,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Will Gordon,Best Line: BetRiver,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Will Gordon,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Will Gordon,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Will Gordon,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Will Gordon,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Will Gordon,BetRivers,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Will Gordon,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Will Gordon,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Will Gordon,Sugarhouse,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Will Gordon,888sports,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Charley Hoffman,Best Line: BetRiver,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Charley Hoffman,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Charley Hoffman,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Charley Hoffman,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Charley Hoffman,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Charley Hoffman,BetRivers,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Charley Hoffman,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Charley Hoffman,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Charley Hoffman,Sugarhouse,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Charley Hoffman,888sports,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Hunter Mahan,Best Line: BetRiver,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Hunter Mahan,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hunter Mahan,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hunter Mahan,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hunter Mahan,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hunter Mahan,BetRivers,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Hunter Mahan,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hunter Mahan,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hunter Mahan,Sugarhouse,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Hunter Mahan,888sports,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Every,Best Line: BetRiver,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Every,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Every,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Every,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Every,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Every,BetRivers,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Every,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Every,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Every,Sugarhouse,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Matt Every,888sports,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,James Hahn,Best Line: BetRiver,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,James Hahn,True Line,No Lines
